"weekday","variable","inflow","outflow","total_flow","net_flow","lat","lon","capacity"
"Friday","Bushwick Ave & Stagg St",0.222756283980774,0.22196832400914,0.444724607989914,0.000787959971633445,40.709897,-73.94008,21
"Friday","Central Ave & Flushing Ave",0.309510676857616,0.321960444409424,0.63147112126704,-0.0124497675518084,40.702831,-73.9333,21
"Friday","Henry St & Middagh St",0.599401150421559,0.651170120557876,1.25057127097943,-0.0517689701363171,40.7003,-73.991581,37
"Friday","Dock 72 Way & Market St",0.750295484989362,0.717989126152391,1.46828461114175,0.0323063588369711,40.69985,-73.97141,22
"Friday","Knickerbocker Ave & Thames St",0.379639114332992,0.377275234418092,0.756914348751083,0.00236387991490034,40.70539,-73.92976,20
"Friday","Knickerbocker Ave & George St",0.412418249152943,0.422976912772831,0.835395161925774,-0.0105586636198881,40.704425,-73.92836,23
"Friday","Stockholm St & Wilson Ave",0.457410763533213,0.471830431014104,0.929241194547317,-0.014419667480892,40.699304,-73.923044,23
"Friday","Irving Ave & DeKalb Ave",0.375305334489008,0.375935702466315,0.751241036955323,-0.000630367977306756,40.7027,-73.92095,27
"Friday","Hart St & Wyckoff Ave",0.240958159325506,0.226932471830431,0.467890631155937,0.0140256874950752,40.704876,-73.919911,24
"Friday","Hoboken Ave at Monmouth St",0.000157591994326688,7.87959971633441e-05,0.000236387991490032,7.87959971633441e-05,40.7352083804536,-74.0469637513161,32
"Friday","10 St & 2 Ave",0.272240170199354,0.279410605941218,0.551650776140572,-0.00717043574186432,40.671907,-73.993612,19
"Friday","Journal Square",7.87959971633441e-05,0,7.87959971633441e-05,7.87959971633441e-05,40.73367,-74.0625,18
"Friday","Pershing Field",0.000157591994326688,0,0.000157591994326688,0.000157591994326688,40.742677141,-74.051788633,18
"Friday","Fulton St & Irving Pl",0.678197147584903,0.717752738160901,1.3959498857458,-0.0395555905759988,40.68186,-73.959432,31
"Friday","6 Ave & W 34 St",3.29249074147033,3.42195256480971,6.71444330628004,-0.129461823339374,40.74964,-73.98805,67
"Friday","Bedford Ave & Montgomery St",0.287684185643369,0.304861713024978,0.592545898668348,-0.017177527381609,40.665816,-73.956934,27
"Friday","Front St & Jay St",1.0165471594043,1.02032936726814,2.03687652667245,-0.00378220786384054,40.702461,-73.986842,24
"Friday","27 Ave & 3 St",0.159798282247262,0.166417146008983,0.326215428256245,-0.00661886376172091,40.77485,-73.9342,19
"Friday","Beaver St & Fayette St",0.4608777874084,0.503191237885115,0.964069025293515,-0.0423134504767158,40.70099,-73.93921,30
"Friday","Bushwick Ave & Forrest St",0.303679773067528,0.324639508312978,0.628319281380506,-0.0209597352454495,40.70076,-73.93641,20
"Friday","Bushwick Ave & Dekalb Ave",0.258766054684422,0.309274288866126,0.568040343550548,-0.0505082341817036,40.69502,-73.92825,29
"Friday","Evergreen Ave & Noll St",0.351745331337168,0.379087542352848,0.730832873690016,-0.0273422110156804,40.70106,-73.93318,25
"Friday","Kent St & McGuinness Blvd",0.231817823654558,0.229532739736821,0.46135056339138,0.00228508391773699,40.73124,-73.95161,20
"Friday","Morgan Ave & Maspeth Ave",0.208651800488535,0.218737688125443,0.427389488613978,-0.010085887636908,40.716657,-73.93637,25
"Friday","Willoughby Ave & Myrtle Ave",0.549208100228508,0.557087699944843,1.10629580017335,-0.00787959971633434,40.69757,-73.93098,19
"Friday","Calyer St & Jewel St",0.402095973524545,0.378614766369868,0.780710739894413,0.0234812071546766,40.72984,-73.94839,40
"Friday","Withers St & Kingsland Ave",0.252856354897171,0.276731542037664,0.529587896934836,-0.0238751871404932,40.71773,-73.94051,18
"Friday","Harrison Pl & Porter Ave",0.182333937435978,0.17059333385864,0.352927271294618,0.0117406035773383,40.70686,-73.92851,20
"Friday","Green St & McGuinness Blvd",0.181861161452998,0.184461429359389,0.366322590812387,-0.00260026790639037,40.73396,-73.95204,20
"Friday","Metropolitan Ave & Vandervoort Ave",0.0767473012370972,0.0776140572058939,0.154361358442991,-0.00086675596879679,40.71429,-73.93323,24
"Friday","Engert Ave & McGuinness Blvd",0.340556299739973,0.369632022693247,0.71018832243322,-0.029075722953274,40.72158,-73.94546,19
"Friday","Jefferson St & Cypress Ave",0.287290205657553,0.277204318020645,0.564494523678197,0.010085887636908,40.70907,-73.92157,25
"Friday","Myrtle Ave & Linden St",0.149476006618864,0.165156410054369,0.314632416673233,-0.0156804034355055,40.69943,-73.91337,25
"Friday","Myrtle Ave & Grove St",0.129461823339374,0.134189583169175,0.263651406508549,-0.00472775982980064,40.69905,-73.91516,23
"Friday","Putnam Ave & Wyckoff Ave",0.161216610196202,0.175163501694114,0.336380111890316,-0.0139468914979119,40.69811,-73.90904,24
"Friday","Frost St & Debevoise Ave",0.158537546292648,0.156725238357891,0.31526278465054,0.0018123079347569,40.71882,-73.93948,22
"Friday","Putnam Ave & Knickerbocker Ave",0.180915609487038,0.207312268536758,0.388227878023796,-0.0263966590497203,40.69545,-73.91164,29
"Friday","Wilson Ave & Troutman St",0.433850760381373,0.460956583405563,0.894807343786936,-0.0271058230241904,40.70166,-73.92754,26
"Friday","Stewart Ave & Johnson Ave",0.192577417067213,0.17082972185013,0.363407138917343,0.021747695217083,40.70869,-73.92587,17
"Friday","Suydam St & Broadway",0.51107083760145,0.528642344968876,1.03971318257033,-0.0175715073674257,40.69544,-73.93223,32
"Friday","Irving Ave & Harman St",0.328500512173982,0.335592151918683,0.664092664092664,-0.00709163974470095,40.70108,-73.9179,21
"Friday","Menahan St & Wyckoff Ave",0.184146245370735,0.183594673390592,0.367740918761327,0.000551571980143412,40.70113,-73.91422,20
"Friday","Metropolitan Ave & Stewart Ave",0.137105035064219,0.1201638956741,0.257268930738318,0.016941139390119,40.71401,-73.92793,20
"Friday","E 51 St & 2 Ave",1.39327082184225,1.45189504373178,2.84516586557403,-0.0586242218895279,40.755293,-73.967641,41
"Friday","Cedar St & Evergreen Ave",0.209912536443149,0.238436687416279,0.448349223859428,-0.0285241509731305,40.69671,-73.92807,25
"Friday","Melrose St & Broadway",0.56268221574344,0.589945630761957,1.1526278465054,-0.027263415018517,40.697481,-73.935877,20
"Friday","Linden St & Knickerbocker Ave",0.142147978882673,0.14585139074935,0.287999369632023,-0.00370341186667719,40.69714,-73.91566,18
"Friday","Kingsland Ave & Nassau Ave",0.755259632810653,0.820739106453392,1.57599873926405,-0.065479473642739,40.72577,-73.94173,25
"Friday","Bushwick Ave & Harman St",0.356630683161295,0.382081790245056,0.738712473406351,-0.0254511070837601,40.69356,-73.92524,25
"Friday","Menahan St & Central Ave",0.196202032936727,0.215191868253093,0.41139390118982,-0.0189898353163659,40.69543,-73.9196,25
"Friday","Broadway & Kosciuszko St",0.385470018123079,0.430462532503349,0.815932550626428,-0.0449925143802695,40.69329,-73.92852,29
"Friday","Irving Ave & Palmetto St",0.204475612638878,0.206524308565125,0.410999921204003,-0.00204869592624693,40.698,-73.9127,20
"Friday","Central Ave & Himrod St",0.247104247104247,0.259632810653219,0.506737057757466,-0.0125285635489717,40.69676,-73.92302,25
"Friday","12 Ave & W 125 St",0.910881727208258,0.934914506343078,1.84579623355134,-0.02403277913482,40.818299,-73.960405,39
"Friday","Van Buren St & Broadway",0.218028524150973,0.236466787487196,0.454495311638169,-0.0184382633362225,40.692,-73.92617,24
"Friday","Bushwick Ave & Linden St",0.259002442675912,0.29075722953274,0.549759672208652,-0.0317547868568277,40.69146,-73.92146,29
"Friday","Central Ave & Woodbine St",0.275392010085888,0.309195492868962,0.58458750295485,-0.0338034827830746,40.69296,-73.91605,18
"Friday","Irving Ave & Halsey St",0.230163107714128,0.232842171617682,0.46300527933181,-0.00267906390355369,40.69467,-73.90663,19
"Friday","Central Ave & Covert St",0.159483098258608,0.16704751398629,0.326530612244898,-0.00756441572768105,40.68929,-73.90951,30
"Friday","Moffat St & Bushwick",0.121424631628713,0.131668111259948,0.253092742888661,-0.0102434796312347,40.68458,-73.90925,18
"Friday","Central Ave & Decatur St",0.133007643211725,0.138680955007486,0.27168859821921,-0.00567331179576078,40.6882,-73.90798,24
"Friday","Halsey St & Broadway",0.274446458119928,0.294854621385234,0.569301079505161,-0.0204081632653061,40.68565,-73.91564,20
"Friday","Grove St & Broadway",0.536127964699393,0.586793790875423,1.12292175557482,-0.0506658261760302,40.69047,-73.923511,31
"Friday","Eldert St & Bushwick Ave",0.145221022772043,0.149554802616027,0.29477582538807,-0.00433377984398392,40.68652,-73.91321,22
"Friday","Broadway & Madison St",0.379008746355685,0.406272161374202,0.785280907729887,-0.027263415018517,40.68822,-73.91966,25
"Friday","Knickerbocker Ave & Halsey St",0.205972736584981,0.216216216216216,0.422188952801198,-0.0102434796312348,40.693,-73.90824,19
"Friday","Madison St & Evergreen Ave",0.190055945157986,0.210306516428965,0.400362461586951,-0.0202505712709795,40.69122,-73.91693,18
"Friday","Bushwick Ave & Furman Ave",0.0924277046726026,0.100543692380427,0.19297139705303,-0.00811598770782444,40.68281,-73.90623,30
"Friday","Halsey St & Evergreen Ave",0.118824363722323,0.132850051217398,0.251674414939721,-0.0140256874950752,40.68858,-73.91227,22
"Friday","Knickerbocker Ave & Hancock St",0.156016074383421,0.184225041367899,0.34024111575132,-0.0282089669844772,40.69385,-73.90974,22
"Friday","Central Ave & Weirfield St",0.210779292411945,0.238042707430463,0.448821999842408,-0.027263415018517,40.69055,-73.91181,21
"Friday","Wilson Ave & Moffat St",0.164841226065716,0.163186510125286,0.328027736191001,0.00165471594043023,40.68906,-73.90506,32
"Friday","Broadway & Furman Ave",0.0895122527775589,0.0991253644314869,0.188637617209046,-0.00961311165392797,40.68139,-73.90756,29
"Friday","Rockaway Ave & Bainbridge St",0.306516428965409,0.326688204239225,0.633204633204633,-0.0201717752738161,40.6831998817276,-73.9116664230824,25
"Friday","Van Sinderen Ave & Truxton St",0.179339689543771,0.185879757308329,0.3652194468521,-0.00654006776455757,40.6786,-73.90369,23
"Friday","Cypress Ave & George St",0.0666614136001891,0.0719407454101332,0.138602159010322,-0.00527933180994405,40.69812,-73.90271,19
"Friday","Somers St & Broadway",0.0472775982980065,0.0497990702072335,0.0970766685052399,-0.00252147190922701,40.67945,-73.90474,29
"Friday","Norman St & Wyckoff Ave",0.257032542746828,0.257741706721299,0.514774249468127,-0.000709163974470073,40.69517,-73.90311,15
"Friday","Cypress Ave & Palmetto St",0.0720195414072965,0.083129777007328,0.155149318414625,-0.0111102356000315,40.7015734087379,-73.9087629318237,25
"Friday","Harman St & Seneca Ave",0.165865574028839,0.180285241509731,0.346150815538571,-0.014419667480892,40.70577,-73.91292,19
"Friday","38 Ave & 29 St",0.312110944764006,0.328973288156962,0.641084232920968,-0.0168623433929557,40.75473,-73.93367,19
"Friday","Forest Ave & Summerfield St",0.227405247813411,0.245134347175163,0.472539594988575,-0.0177290993617524,40.69922,-73.89795,23
"Friday","Menahan St & Seneca Ave",0.151524702545111,0.166968717989126,0.318493420534237,-0.0154440154440154,40.70461,-73.91054,16
"Friday","E 63 St & 3 Ave",1.02017177527382,1.12032148766843,2.14049326294224,-0.10014971239461,40.763954,-73.9646,57
"Friday","Madison St & Cypress Ave",0.164683634071389,0.179576077535261,0.34425971160665,-0.014892443463872,40.70068,-73.90742,17
"Friday","Morgan Ave & Lombardy St",0.375384130486171,0.400204869592625,0.775589000078796,-0.0248207391064534,40.72226,-73.93889,30
"Friday","Menahan St & Onderdonk Ave",0.125522023481207,0.174060357733827,0.299582381215034,-0.0485383342526199,40.70553,-73.9096,20
"Friday","Stephen St & Seneca Ave",0.0527933180994406,0.0534236860767473,0.106217004176188,-0.000630367977306749,40.6988,-73.9007,15
"Friday","Onderdonk Ave & Gates Ave",0.137499015050035,0.153258214482704,0.29075722953274,-0.0157591994326688,40.70413,-73.90737,19
"Friday","Madison St & Seneca Ave",0.153021826491214,0.162162162162162,0.315183988653376,-0.00914033567094794,40.70183,-73.90625,22
"Friday","Willoughby Ave & Onderdonk Ave",0.176818217634544,0.171223701835947,0.348041919470491,0.00559451579859743,40.7098,-73.91727,27
"Friday","Stanhope St & Fairview Ave",0.168544637932393,0.206209124576472,0.374753762508864,-0.0376644866440785,40.70998,-73.91116,17
"Friday","Broadway & Hancock St",0.225514143881491,0.251595618942558,0.477109762824049,-0.0260814750610669,40.68663,-73.9168,35
"Friday","Hancock St & Wyckoff Ave",0.14750610668978,0.14277834685998,0.29028445354976,0.00472775982980064,40.6972,-73.90674,19
"Friday","Flushing Ave & Woodward Ave",0.190213537152313,0.182570325427468,0.372783862579781,0.00764321172484436,40.71246,-73.91873,21
"Friday","Jefferson Ave & Evergreen Ave",0.214403908281459,0.241194547316996,0.455598455598456,-0.026790639035537,40.68989,-73.91458,17
"Friday","Madison St & Forest Ave",0.205184776613348,0.248601371050351,0.453786147663699,-0.0434165944370026,40.70555,-73.90245,25
"Friday","Woodward Ave & Harman St",0.148294066661414,0.178157749586321,0.326451816247735,-0.0298636829249074,40.70793,-73.91092,19
"Friday","Central Ave & Melrose St",0.244661571192183,0.253723110865968,0.498384682058151,-0.00906153967378456,40.70112,-73.93039,17
"Friday","Perry St & Greenwich Ave",1.45071310377433,1.45859270349066,2.90930580726499,-0.00787959971633456,40.735918,-74.000939,53
"Friday","W 47 St & 6 Ave",1.10495626822157,1.1240248995351,2.22898116775668,-0.0190686313135293,40.758397,-73.98255,68
"Friday","Onderdonk Ave & Dekalb Ave",0.149003230635884,0.1691750059097,0.318178236545583,-0.0201717752738161,40.70863,-73.91497,17
"Friday","Fairview Ave & Linden St",0.143408714837286,0.155149318414625,0.298558033251911,-0.0117406035773383,40.70694,-73.90632,19
"Friday","W 42 St & 6 Ave",2.27491923410291,2.30170987313844,4.57662910724135,-0.026790639035537,40.75492,-73.98455,55
"Friday","W Broadway & W Houston St",1.19084390512962,1.16807186194941,2.35891576707903,0.0227720431802063,40.726378,-74.000472,50
"Friday","Greene Ave & Grandview Ave",0.174217949728154,0.196596012922544,0.370813962650697,-0.0223780631943897,40.709697,-73.907856,17
"Friday","Centre St & Seneca Ave",0.102119612323694,0.107950516113781,0.210070128437475,-0.00583090379008747,40.69969,-73.9022,23
"Friday","Madison St & Woodward Ave",0.193050193050193,0.219210464108423,0.412260657158616,-0.0261602710582302,40.70408,-73.90408,20
"Friday","2 Ave & 36 St",0.224568591915531,0.202190528721141,0.426759120636672,0.0223780631943897,40.6570886666848,-74.0087020397186,43
"Friday","4 Ave & E 12 St",2.19675360491687,2.22945394373966,4.42620754865653,-0.0327003388227878,40.732647,-73.99011,39
"Friday","Delancey St & Eldridge St",0.882593964226617,0.897250019698999,1.77984398392562,-0.014656055472382,40.719383,-73.991479,31
"Friday","E 12 St & Ave C",0.863052556930108,0.897801591679143,1.76085414860925,-0.0347490347490348,40.727243,-73.976831,41
"Friday","Willoughby St & Ashland Pl",0.257820502718462,0.277519502009298,0.53534000472776,-0.019698999290836,40.69178,-73.97877,31
"Friday","Sands St Gate",0.646127176739422,0.648885036640139,1.29501221337956,-0.00275785990071697,40.699569,-73.979827,19
"Friday","W 30 St & 10 Ave",2.61003861003861,2.64841226065716,5.25845087069577,-0.0383736506185484,40.752694,-74.002353,56
"Friday","West St & Liberty St",3.12820108738476,3.22315026396659,6.35135135135135,-0.0949491765818293,40.711444,-74.014847,48
"Friday","2 Ave & E 125 St",0.417933968954377,0.410921125206839,0.828855094161217,0.00701284374753763,40.802554,-73.933509,30
"Friday","E 149 St & Morris Ave",0.302970609093058,0.305176897013632,0.60814750610669,-0.00220628792057365,40.81734,-73.922962,35
"Friday","Lincoln Ave & E 134 St",0.143172326845796,0.151130722559294,0.29430304940509,-0.00795839571349777,40.808484,-73.928803,17
"Friday","Willis Ave & Bruckner Blvd",0.165156410054369,0.166417146008983,0.331573556063352,-0.00126073595461351,40.805701,-73.925177,19
"Friday","Lexington Ave & E 128 St",0.155937278386258,0.156410054369238,0.312347332755496,-0.000472775982980067,40.806414,-73.936085,24
"Friday","W 135 St & Lenox Terrace Pl",0.355606335198172,0.362067606965566,0.717673942163738,-0.00646127176739425,40.813619,-73.939336,29
"Friday","5 Ave & E 135 St",0.290836025529903,0.294460641399417,0.58529666692932,-0.00362461586951385,40.812191,-73.937838,21
"Friday","E 128 St & 3 Ave",0.0772988732172406,0.070522417461193,0.147821290678434,0.00677645575604759,40.805631,-73.934077,19
"Friday","Lincoln Ave & E 138 St",0.32069970845481,0.327397368213695,0.648097076668505,-0.00669765975888426,40.810893,-73.927311,26
"Friday","Adam Clayton Powell Blvd & W 130 St",0.381766606256402,0.395240721771334,0.777007328027736,-0.0134741155149318,40.812346,-73.946168,22
"Friday","E 132 St & Madison Ave",0.328027736191002,0.346623591521551,0.674651327712552,-0.0185958553305492,40.810224,-73.937195,19
"Friday","Morris Ave & E 142 St",0.191159089118273,0.190134741155149,0.381293830273422,0.00102434796312348,40.814469,-73.924963,23
"Friday","Amsterdam Ave & W 131 St",0.190922701126783,0.203293672681428,0.394216373808211,-0.012370971554645,40.816355,-73.954295,19
"Friday","Grand Concourse & E 144 St",0.24600110314396,0.248207391064534,0.494208494208494,-0.00220628792057365,40.816576,-73.927987,23
"Friday","5 Ave & W 131 St",0.367662122764164,0.393979985816721,0.761642108580884,-0.0263178630525569,40.81014,-73.93973,20
"Friday","Willis Ave & E 137 St",0.280119769915688,0.285635489717122,0.565755259632811,-0.00551571980143412,40.808384,-73.923604,22
"Friday","Willis Ave & E 141 St",0.206366716570798,0.212827988338192,0.419194704908991,-0.00646127176739422,40.81093,-73.921606,19
"Friday","Convent Ave & W 135 St",0.277204318020645,0.290678433535576,0.567882751556221,-0.0134741155149318,40.818215,-73.950988,30
"Friday","Amsterdam Ave & W 136 St",0.265621306437633,0.283114017807895,0.548735324245528,-0.0174927113702624,40.819746,-73.951819,21
"Friday","E 133 St & Cypress Pl",0.0344338507603814,0.0371129146639351,0.0715467654243164,-0.0026790639035537,40.80262,-73.9174,19
"Friday","E 135 St & St Ann's Ave",0.100307304388937,0.103143960286817,0.203451264675754,-0.00283665589788039,40.805089,-73.918889,23
"Friday","E 134 St & Walnut Ave",0.0297060909305807,0.0292333149476007,0.0589394058781814,0.000472775982980067,40.800425,-73.911034,16
"Friday","St Nicholas Ave & W 137 St",0.311638168781026,0.325269876290284,0.63690804507131,-0.0136317075092586,40.818477,-73.947568,21
"Friday","Willow Ave & E 133 St",0.110708376014498,0.116460483807423,0.227168859821921,-0.00575210779292411,40.800933,-73.913863,21
"Friday","Baldwin at Montgomery",0,7.87959971633441e-05,7.87959971633441e-05,-7.87959971633441e-05,40.7236589,-74.0641943,14
"Friday","E 138 St & Grand Concourse",0.0988889764399968,0.0986525884485068,0.197541564888504,0.000236387991490034,40.813224,-73.930605,21
"Friday","Brook Ave & E 141 St",0.115751319832952,0.120557875659916,0.236309195492869,-0.00480655582696399,40.809619,-73.917875,19
"Friday","E 138 St & Willow Ave",0.0761957292569538,0.0750925852966669,0.151288314553621,0.00110314396028682,40.804168,-73.911545,18
"Friday","Morris Ave & E 153 St",0.137183831061382,0.14443306280041,0.281616893861792,-0.00724923173902767,40.820036,-73.921411,19
"Friday","Willis Ave & E 143 St",0.153730990465684,0.157591994326688,0.311322984792373,-0.00386100386100388,40.812299,-73.92037,23
"Friday","St Mary's St & Jackson Ave",0.153179418485541,0.156961626349381,0.310141044834922,-0.00378220786384054,40.808891,-73.91081,19
"Friday","Walnut Ave & E 136 St",0.058387833898038,0.0546056260341975,0.112993459932235,0.00378220786384052,40.801657,-73.909513,17
"Friday","E 144 St & Brook Ave",0.10014971239461,0.0993617524229769,0.199511464817587,0.000787959971633445,40.811675,-73.917037,19
"Friday","Bradhurst Ave & W 148 St",0.26885194232133,0.289260105586636,0.558112047907966,-0.0204081632653061,40.825125,-73.941616,22
"Friday","Lenox Ave & W 144 St",0.276573950043338,0.285005121739816,0.561579071783153,-0.00843117169647783,40.819783,-73.936521,22
"Friday","Riverside Dr & W 138 St",0.310219840832086,0.334567803955559,0.644787644787645,-0.0243479631234734,40.823168,-73.955857,30
"Friday","W 146 St & Broadway",0.288078165629186,0.337483255850603,0.625561421479789,-0.0494050902214168,40.826969,-73.949738,30
"Friday","Riverside Dr & W 145 St",0.264675754471673,0.294381845402254,0.559057599873926,-0.0297060909305807,40.827305,-73.951989,35
"Friday","W 145 St & Amsterdam Ave",0.275549602080214,0.301552281144118,0.577101883224332,-0.0260026790639035,40.825244,-73.947257,24
"Friday","E 149 St & Jackson Ave",0.190528721140966,0.194547316996297,0.385076038137263,-0.00401859585533057,40.813135,-73.909235,23
"Friday","E 149 St & Eagle Ave",0.135450319123789,0.139311322984792,0.274761642108581,-0.00386100386100385,40.814046,-73.91186,19
"Friday","Melrose Ave & E 150 St",0.481522338665196,0.48727444645812,0.968796785123316,-0.00575210779292412,40.816827,-73.917338,31
"Friday","Adam Clayton Powell Blvd & W 141 St",0.369710818690411,0.394058781813884,0.763769600504294,-0.0243479631234734,40.819241,-73.941057,24
"Friday","W 144 St & Adam Clayton Powell Blvd",0.301394689149791,0.311165392798046,0.612560081947837,-0.00977070364825466,40.820877,-73.939249,24
"Friday","5 Av & W 139 St",0.34118666771728,0.36309195492869,0.70427862264597,-0.0219052872114097,40.815484,-73.935856,20
"Friday","W 133 St & 12 Ave",0.226932471830431,0.233787723583642,0.460720195414073,-0.00685525175321092,40.820003,-73.959089,19
"Friday","E 142 St & 3 Ave",0.208336616499882,0.208573004491372,0.416909620991254,-0.000236387991490034,40.812735,-73.923697,19
"Friday","E 138 St & Cypress Ave",0.159640690252935,0.163580490111102,0.323221180364037,-0.0039397998581672,40.805559,-73.914718,23
"Friday","Adam Clayton Powell Blvd & W 132 St",0.409896777243716,0.417224804979907,0.827121582223623,-0.00732802773619096,40.813539,-73.94521,23
"Friday","Lenox Ave & W 133 St",0.402174769521708,0.408478449294776,0.810653218816484,-0.00630367977306756,40.81296,-73.941878,27
"Friday","Southern Blvd & E 142 St",0.0388464266015286,0.041210306516429,0.0800567331179576,-0.00236387991490032,40.807347437082,-73.908097743988,23
"Friday","Brook Ave & E 138 St",0.213931132298479,0.202269324718304,0.416200457016784,0.0116618075801749,40.807408,-73.91924,23
"Friday","E 141 St & St Ann's Ave",0.133953195177685,0.135371523126625,0.26932471830431,-0.0014183279489402,40.808633,-73.916124,19
"Friday","Edgecombe Ave & W 141 St",0.447088487904814,0.475770230872272,0.922858718777086,-0.0286817429674573,40.820681,-73.945144,21
"Friday","E 141 St & Jackson Ave",0.0843117169647782,0.0817114490583878,0.166023166023166,0.00260026790639035,40.806896,-73.911837,19
"Friday","E 147 St & Bergen Ave",0.151445906547947,0.158379954298322,0.309825860846269,-0.00693404775037426,40.814673,-73.91839,25
"Friday","Motorgate",0.595540146560555,0.628713261366323,1.22425340792688,-0.0331731148057678,40.7639089,-73.9477213,36
"Friday","Roosevelt Island Tramway",0.585927034906627,0.604680482231503,1.19060751713813,-0.0187534473248758,40.757284,-73.9536,39
"Friday","Southpoint Park",0.245685919155307,0.261366322590812,0.507052241746119,-0.0156804034355055,40.7537022541911,-73.9586520195007,36
"Friday","Hamilton Pl & W 140 St",0.201481364746671,0.227090063824758,0.428571428571429,-0.0256086990780869,40.822756,-73.951346,21
"Friday","Edgecombe Ave & W 145 St",0.389567409975573,0.418327948940194,0.807895358915767,-0.0287605389646206,40.823498,-73.94386,31
"Friday","W 148 St & Amsterdam Ave",0.213615948309826,0.241824915294303,0.455440863604129,-0.0282089669844772,40.827075,-73.945909,23
"Friday","Wales Ave & E 147 St",0.130880151288315,0.130801355291151,0.261681506579466,7.87959971633445e-05,40.811314,-73.907729,19
"Friday","Westchester Ave & Jackson Ave",0.175951461665747,0.182018753447325,0.357970215113072,-0.0060672917815775,40.816124,-73.908116,25
"Friday","Prospect Ave & E 151 St",0.116775667796076,0.120006303679773,0.236781971475849,-0.00323063588369711,40.814232,-73.903927,21
"Friday","W 147 St & Adam Clayton Powell Blvd",0.256953746749665,0.263730202505713,0.520683949255378,-0.00677645575604763,40.82281,-73.937413,25
"Friday","Broadway & W 131 St",0.300449137183831,0.299897565203688,0.600346702387519,0.000551571980143384,40.817555,-73.957163,21
"Friday","St Ann's Ave & Westchester Ave",0.135056339137972,0.133401623197542,0.268457962335513,0.00165471594043023,40.815887,-73.911918,19
"Friday","8 Ave & W 38 St",2.53730990465684,2.59018201875345,5.12749192341029,-0.052872114096604,40.75461,-73.99177,65
"Friday","West End Ave & W 60 St",2.26987629028445,2.36852887873296,4.63840516901741,-0.0986525884485072,40.77237,-73.99005,39
"Friday","McGinley Square",0.00039397998581672,7.87959971633441e-05,0.000472775982980065,0.000315183988653376,40.7253399253558,-74.0676221251488,22
"Friday","Adam Clayton Powell Blvd & W 138 St",0.594200614608778,0.628634465369159,1.22283507997794,-0.0344338507603814,40.8169597103246,-73.9422959089279,23
"Friday","Broadway & W 133 St",0.323378772358364,0.348593491450634,0.671972263808998,-0.0252147190922701,40.8190344,-73.956156,21
"Friday","Macombs Pl & W 152 St",0.185564573319675,0.192419825072886,0.377984398392562,-0.00685525175321094,40.826406,-73.937948,33
"Friday","Adam Clayton Powell Blvd & W 151 St",0.235915215507052,0.245843511149634,0.481758726656686,-0.00992829564258135,40.825289,-73.936232,18
"Friday","Lenox Ave & W 146 St",0.165156410054369,0.166889921991963,0.332046332046332,-0.00173351193759358,40.821111,-73.935971,24
"Friday","W 140 St & Riverside Dr",0.101646836340714,0.112441887952092,0.214088724292806,-0.0107950516113781,40.824013,-73.954743,23
"Friday","Broadway & W 153 St",0.134268379166338,0.147190922701127,0.281459301867465,-0.0129225435347884,40.831327,-73.946665,20
"Friday","Riverside Dr & W 148 St",0.182255141438815,0.206524308565125,0.38877945000394,-0.02426916712631,40.829114,-73.950426,22
"Friday","Edgecombe Ave & W 150 St",0.0797415491293042,0.0883303128201087,0.168071861949413,-0.00858876369080451,40.826881,-73.941427,20
"Friday","Brook Ave & E 148 St",0.133322827200378,0.135765503112442,0.26908833031282,-0.00244267591206368,40.814383,-73.915368,20
"Friday","E 155 St & Courtlandt Ave",0.0729650933732566,0.0734378693562367,0.146402962729493,-0.000472775982980067,40.82057,-73.917579,19
"Friday","Melrose Ave & E 154 St",0.121267039634387,0.120006303679773,0.24127334331416,0.00126073595461351,40.819609,-73.916071,19
"Friday","Bergen Ave & E 152 St",0.127255535418801,0.130407375305334,0.257662910724135,-0.00315183988653378,40.817166,-73.914737,21
"Friday","St Nicholas Ave & W 150 St",0.211567252383579,0.229532739736821,0.4410999921204,-0.0179654873532425,40.827212,-73.942722,26
"Friday","Courtlandt Ave & E 149 St",0.198014340871484,0.200141832794894,0.398156173666378,-0.0021274919234103,40.816402,-73.919549,23
"Friday","Gerard Ave & E 146 St",0.103695532266961,0.107241352139311,0.210936884406272,-0.00354581987235049,40.817755,-73.92965,19
"Friday","Alexander Ave & E 134 St",0.165865574028839,0.16893861791821,0.334804191947049,-0.00307304388937041,40.807466,-73.927107,19
"Friday","Amsterdam Ave & W 152 St",0.189898353163659,0.214719092270113,0.404617445433772,-0.0248207391064534,40.829523,-73.944279,20
"Friday","Cauldwell Ave & E 161 St",0.154912930423135,0.160034670238752,0.314947600661886,-0.00512173981561737,40.82188,-73.907521,18
"Friday","Brook Ave & E 157 St",0.138444567015996,0.137577811047199,0.276022378063194,0.00086675596879679,40.820713,-73.911759,21
"Friday","Harlem River Dr & W 155 St",0.10014971239461,0.107004964147821,0.207154676542432,-0.00685525175321093,40.830476,-73.939929,24
"Friday","Prospect Ave & Longwood Ave",0.0847844929477582,0.0925852966669293,0.177369789614688,-0.00780080371917106,40.81899,-73.90202,29
"Friday","Frederick Douglass Blvd & Harlem River Dr",0.106059412181861,0.107004964147821,0.213064376329682,-0.000945551965960134,40.830702,-73.936371,19
